# STATION: G3425
# STATION NAME: GW3425 SAN MARCOS
# LATITUDE: 29.89283
# LONGITUDE: -97.93133
# ELEVATION [ft]: 603.0
# STATE: TX
Station_ID, Date_Time, altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_24_hour_set_1,precip_accum_since_local_midnight_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
,,INHG,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,W/m**2,Inches,Inches,Fahrenheit,code,Fahrenheit,Fahrenheit,INHG,INHG
G3425,05/07/2023 01:17 CDT,29.99,75.0,85.0,1.0,158.0,2.0,,0.0,0.0,,SSE,,70.17,29.34,29.97
G3425,05/07/2023 01:57 CDT,29.98,75.0,87.0,1.0,135.0,2.0,,0.0,0.0,,SE,,70.85,29.33,29.96
G3425,05/07/2023 02:17 CDT,29.99,75.0,87.0,3.0,135.0,4.0,,0.0,0.0,,SE,,70.85,29.34,29.97
G3425,05/07/2023 02:27 CDT,30.0,75.0,87.0,1.0,158.0,2.0,,0.0,0.0,,SSE,,70.85,29.35,29.98
G3425,05/07/2023 02:37 CDT,29.99,75.0,87.0,1.0,135.0,1.0,,0.0,0.0,,SE,,70.85,29.34,29.97
G3425,05/07/2023 02:57 CDT,30.0,75.0,88.0,2.0,90.0,4.0,,0.0,0.0,,E,,71.19,29.35,29.98
G3425,05/07/2023 03:07 CDT,30.0,75.0,88.0,2.0,135.0,2.0,,0.0,0.0,,SE,,71.19,29.35,29.98
G3425,05/07/2023 03:17 CDT,30.0,75.0,88.0,3.0,90.0,4.0,,0.0,0.0,,E,,71.19,29.35,29.98
G3425,05/07/2023 03:37 CDT,29.99,74.0,88.0,3.0,90.0,4.0,,0.0,0.0,,E,,70.2,29.34,29.97
G3425,05/07/2023 03:47 CDT,29.99,74.0,89.0,2.0,135.0,3.0,,0.0,0.0,,SE,,70.54,29.34,29.97
G3425,05/07/2023 03:57 CDT,29.99,74.0,89.0,2.0,113.0,3.0,,0.0,0.0,,ESE,,70.54,29.34,29.97
G3425,05/07/2023 04:27 CDT,29.98,74.0,90.0,1.0,68.0,2.0,,0.0,0.0,,ENE,,70.87,29.33,29.96
G3425,05/07/2023 04:37 CDT,29.98,74.0,90.0,1.0,68.0,1.0,,0.0,0.0,,ENE,,70.87,29.33,29.96
G3425,05/07/2023 04:47 CDT,29.98,74.0,91.0,2.0,68.0,3.0,,0.0,0.0,,ENE,,71.19,29.33,29.96
G3425,05/07/2023 05:17 CDT,29.97,73.0,91.0,2.0,68.0,3.0,,0.0,0.0,,ENE,,70.2,29.32,29.95
G3425,05/07/2023 05:47 CDT,29.97,73.0,91.0,1.0,68.0,2.0,,0.0,0.0,,ENE,,70.2,29.32,29.95
G3425,05/07/2023 05:57 CDT,29.98,73.0,91.0,1.0,23.0,2.0,,0.0,0.0,,NNE,,70.2,29.33,29.96
G3425,05/07/2023 06:27 CDT,29.98,74.0,91.0,1.0,68.0,2.0,,0.0,0.0,,ENE,,71.19,29.33,29.96
G3425,05/07/2023 07:27 CDT,29.97,74.0,91.0,,,,,0.0,0.0,,,,71.19,29.32,29.95
G3425,05/07/2023 07:37 CDT,29.96,74.0,91.0,,,,,0.0,0.0,,,,71.19,29.31,29.94
G3425,05/07/2023 07:47 CDT,29.97,74.0,91.0,2.0,68.0,3.0,,0.0,0.0,,ENE,,71.19,29.32,29.95
G3425,05/07/2023 08:17 CDT,29.98,74.0,91.0,3.0,135.0,5.0,,0.0,0.0,,SE,,71.19,29.33,29.96
G3425,05/07/2023 08:37 CDT,29.99,75.0,91.0,1.0,203.0,1.0,,0.0,0.0,,SSW,,72.18,29.34,29.97
G3425,05/07/2023 08:57 CDT,29.98,74.0,91.0,2.0,113.0,3.0,,0.0,0.0,,ESE,,71.19,29.33,29.96
G3425,05/07/2023 09:17 CDT,29.99,75.0,92.0,1.0,135.0,3.0,,0.0,0.0,,SE,,72.51,29.34,29.97
G3425,05/07/2023 09:27 CDT,30.0,75.0,91.0,3.0,135.0,5.0,,0.0,0.0,,SE,,72.18,29.35,29.98
G3425,05/07/2023 09:37 CDT,30.0,75.0,92.0,2.0,90.0,4.0,,0.0,0.0,,E,,72.51,29.35,29.98
G3425,05/07/2023 09:57 CDT,29.98,75.0,92.0,5.0,113.0,7.0,,0.0,0.0,,ESE,,72.51,29.33,29.96
G3425,05/07/2023 10:07 CDT,29.98,75.0,92.0,1.0,135.0,2.0,,0.0,0.0,,SE,,72.51,29.33,29.96
G3425,05/07/2023 10:17 CDT,29.99,75.0,92.0,2.0,135.0,4.0,,0.0,0.0,,SE,,72.51,29.34,29.97
G3425,05/07/2023 10:27 CDT,29.98,75.0,92.0,3.0,135.0,3.0,,0.0,0.0,,SE,,72.51,29.33,29.96
G3425,05/07/2023 10:37 CDT,29.98,75.0,92.0,,,,,0.0,0.0,,,,72.51,29.33,29.96
G3425,05/07/2023 10:57 CDT,29.98,74.0,91.0,3.0,113.0,9.0,,0.0,0.0,,ESE,,71.19,29.33,29.96
G3425,05/07/2023 11:07 CDT,30.01,74.0,91.0,1.0,203.0,2.0,,0.0,0.0,,SSW,,71.19,29.36,29.99
G3425,05/07/2023 11:17 CDT,30.0,74.0,90.0,4.0,68.0,5.99,,0.0,0.0,,ENE,,70.87,29.35,29.98
G3425,05/07/2023 11:27 CDT,30.0,74.0,90.0,5.0,293.0,8.0,,0.0,0.0,,WNW,,70.87,29.35,29.98
G3425,05/07/2023 11:37 CDT,30.03,74.0,89.0,2.0,203.0,3.0,,0.0,0.0,,SSW,,70.54,29.38,30.01
G3425,05/07/2023 12:07 CDT,30.03,73.0,86.0,4.0,90.0,5.99,,0.0,0.0,,E,,68.55,29.38,30.01
G3425,05/07/2023 12:17 CDT,30.02,74.0,85.0,4.0,68.0,5.0,,0.0,0.0,,ENE,,69.19,29.37,30.0
G3425,05/07/2023 12:27 CDT,30.01,74.0,84.0,3.0,113.0,5.0,,0.0,0.0,,ESE,,68.84,29.36,29.99
G3425,05/07/2023 12:37 CDT,30.01,74.0,85.0,1.0,203.0,2.0,,0.0,0.0,,SSW,,69.19,29.36,29.99
G3425,05/07/2023 12:47 CDT,30.0,75.0,81.0,3.0,90.0,8.0,,0.0,0.0,,E,,68.75,29.35,29.98
G3425,05/07/2023 12:57 CDT,30.0,75.0,82.0,5.99,158.0,8.0,,0.0,0.0,,SSE,,69.11,29.35,29.98
G3425,05/07/2023 13:07 CDT,29.99,76.0,78.0,3.0,180.0,7.0,,0.0,0.0,,S,,68.62,29.34,29.97
G3425,05/07/2023 13:17 CDT,30.0,75.0,79.0,3.0,113.0,5.0,,0.0,0.0,,ESE,,68.02,29.35,29.98
G3425,05/07/2023 13:27 CDT,29.99,76.0,78.0,3.0,90.0,4.0,,0.0,0.0,,E,,68.62,29.34,29.97
G3425,05/07/2023 13:37 CDT,29.98,76.0,77.0,3.0,135.0,4.0,,0.0,0.0,,SE,,68.25,29.33,29.96
G3425,05/07/2023 13:47 CDT,29.98,77.0,78.0,1.0,45.0,3.0,,0.0,0.0,,NE,,69.6,29.33,29.96
G3425,05/07/2023 13:57 CDT,29.98,77.0,77.0,1.0,90.0,3.0,,0.0,0.0,,E,,69.22,29.33,29.96
G3425,05/07/2023 14:07 CDT,29.97,78.0,74.0,1.0,180.0,2.0,,0.0,0.0,,S,,69.02,29.32,29.94
G3425,05/07/2023 14:17 CDT,29.97,79.0,72.0,2.0,180.0,3.0,,0.0,0.0,,S,,69.19,29.32,29.94
G3425,05/07/2023 14:27 CDT,29.96,81.0,69.0,3.0,68.0,9.0,,0.0,0.0,,ENE,84.46,69.86,29.31,29.93
G3425,05/07/2023 14:37 CDT,29.96,80.0,65.0,1.0,90.0,2.0,,0.0,0.0,,E,,67.17,29.31,29.93
G3425,05/07/2023 14:47 CDT,29.96,80.0,64.0,2.0,158.0,3.0,,0.0,0.0,,SSE,,66.72,29.31,29.93
G3425,05/07/2023 14:57 CDT,29.96,81.0,62.0,4.0,135.0,8.0,,0.0,0.0,,SE,83.35,66.75,29.31,29.93
G3425,05/07/2023 15:07 CDT,29.96,81.0,61.0,2.0,45.0,5.0,,0.0,0.0,,NE,83.21,66.28,29.31,29.93
G3425,05/08/2023 16:42 CDT,29.87,89.0,60.0,2.0,203.0,4.0,,0.0,0.0,,SSW,97.35,73.36,29.22,29.83
G3425,05/08/2023 16:52 CDT,29.86,90.0,59.0,3.0,225.0,4.0,,0.0,0.0,,SW,99.12,73.8,29.21,29.82
G3425,05/09/2023 13:42 CDT,29.97,74.0,89.0,1.0,113.0,2.0,109.0,0.01,0.01,,ESE,,70.54,29.32,29.95
G3425,05/09/2023 13:52 CDT,29.97,73.0,90.0,0.0,,1.0,174.0,0.01,0.19,,,,69.88,29.32,29.95
G3425,05/09/2023 14:02 CDT,29.96,73.0,91.0,2.0,90.0,3.0,469.0,0.01,0.21,,E,,70.2,29.31,29.94
G3425,05/09/2023 14:12 CDT,29.96,72.0,89.0,3.0,68.0,4.0,74.0,0.01,0.22,,ENE,,68.56,29.31,29.94
G3425,05/09/2023 14:22 CDT,29.95,71.0,89.0,2.0,135.0,3.0,218.0,0.01,0.23,,SE,,67.58,29.3,29.93
G3425,05/09/2023 14:32 CDT,29.96,72.0,91.0,2.0,158.0,3.0,403.0,0.02,0.23,,SSE,,69.22,29.31,29.94
G3425,05/09/2023 14:42 CDT,29.94,72.0,91.0,4.0,135.0,5.0,387.0,0.1,0.23,,SE,,69.22,29.29,29.92
G3425,05/09/2023 14:52 CDT,29.95,73.0,90.0,2.0,180.0,3.0,255.0,0.1,0.23,,S,,69.88,29.3,29.93
G3425,05/09/2023 15:02 CDT,29.96,73.0,88.0,1.0,248.0,2.0,114.0,0.1,0.23,,WSW,,69.22,29.31,29.94
G3425,05/09/2023 15:12 CDT,29.95,72.0,87.0,0.0,,1.0,58.0,0.1,0.23,,,,67.9,29.3,29.93
G3425,05/09/2023 15:22 CDT,29.94,72.0,88.0,0.0,,1.0,209.0,0.1,0.23,,,,68.23,29.29,29.92
G3425,05/09/2023 15:32 CDT,29.95,73.0,88.0,2.0,135.0,4.0,232.0,0.1,0.23,,SE,,69.22,29.3,29.93
G3425,05/09/2023 15:42 CDT,29.94,72.0,87.0,2.0,113.0,4.0,134.0,0.1,0.23,,ESE,,67.9,29.29,29.92
G3425,05/09/2023 15:52 CDT,29.95,72.0,88.0,1.0,113.0,2.0,91.0,0.12,0.25,,ESE,,68.23,29.3,29.93
G3425,05/09/2023 16:02 CDT,29.94,72.0,89.0,1.0,113.0,3.0,153.0,0.18,0.31,,ESE,,68.56,29.29,29.92
G3425,05/09/2023 16:12 CDT,29.93,71.0,90.0,1.0,113.0,2.0,204.0,0.18,0.31,,ESE,,67.9,29.28,29.91
G3425,05/09/2023 16:22 CDT,29.93,72.0,90.0,3.0,135.0,4.0,243.0,0.19,0.32,,SE,,68.89,29.28,29.91
G3425,05/09/2023 16:32 CDT,29.93,72.0,90.0,0.0,,1.0,253.0,0.19,0.32,,,,68.89,29.28,29.91
G3425,05/09/2023 16:42 CDT,29.92,72.0,86.0,2.0,23.0,4.0,295.0,0.19,0.32,,NNE,,67.56,29.27,29.9
G3425,05/09/2023 16:52 CDT,29.92,72.0,87.0,0.0,,1.0,251.0,0.19,0.32,,,,67.9,29.27,29.9
G3425,05/09/2023 17:02 CDT,29.92,72.0,86.0,0.0,,0.0,220.0,0.19,0.32,,,,67.56,29.27,29.9
G3425,05/09/2023 17:12 CDT,29.92,73.0,84.0,2.0,135.0,5.0,184.0,0.19,0.32,,SE,,67.86,29.27,29.9
G3425,05/09/2023 17:22 CDT,29.92,72.0,85.0,4.0,135.0,5.99,178.0,0.19,0.32,,SE,,67.22,29.27,29.9
G3425,05/09/2023 17:32 CDT,29.91,72.0,86.0,4.0,135.0,5.99,141.0,0.19,0.32,,SE,,67.56,29.26,29.89
G3425,05/09/2023 17:42 CDT,29.92,72.0,87.0,2.0,158.0,3.0,130.0,0.19,0.32,,SSE,,67.9,29.27,29.9
G3425,05/09/2023 17:52 CDT,29.91,72.0,85.0,1.0,203.0,1.0,97.0,0.19,0.32,,SSW,,67.22,29.26,29.89
G3425,05/09/2023 18:02 CDT,29.91,71.0,84.0,1.0,203.0,2.0,95.0,0.19,0.32,,SSW,,65.9,29.26,29.89
G3425,05/09/2023 18:12 CDT,29.92,71.0,86.0,1.0,225.0,2.0,97.0,0.19,0.32,,SW,,66.58,29.27,29.9
G3425,05/09/2023 18:22 CDT,29.91,71.0,86.0,0.0,,2.0,61.0,0.19,0.32,,,,66.58,29.26,29.89
G3425,05/09/2023 18:32 CDT,29.91,70.0,87.0,2.0,225.0,3.0,51.0,0.19,0.32,,SW,,65.93,29.26,29.89
G3425,05/09/2023 18:42 CDT,29.91,70.0,89.0,0.0,,1.0,33.0,0.19,0.32,,,,66.59,29.26,29.89
G3425,05/09/2023 18:52 CDT,29.91,70.0,89.0,0.0,,1.0,28.0,0.19,0.32,,,,66.59,29.26,29.89
G3425,05/09/2023 19:02 CDT,29.92,70.0,90.0,0.0,,0.0,21.0,0.19,0.32,,,,66.91,29.27,29.9
G3425,05/09/2023 19:12 CDT,29.91,70.0,91.0,0.0,,0.0,11.0,0.2,0.33,,,,67.24,29.26,29.89
G3425,05/09/2023 19:22 CDT,29.92,69.0,91.0,1.0,203.0,1.0,16.0,0.21,0.34,,SSW,,66.25,29.27,29.9
G3425,05/09/2023 19:32 CDT,29.92,69.0,92.0,0.0,,2.0,18.0,0.21,0.34,,,,66.56,29.27,29.9
G3425,05/09/2023 19:42 CDT,29.92,69.0,92.0,0.0,,1.0,11.0,0.22,0.35,,,,66.56,29.27,29.9
G3425,05/09/2023 19:52 CDT,29.92,69.0,92.0,0.0,,0.0,9.0,0.22,0.35,,,,66.56,29.27,29.9
G3425,05/09/2023 20:02 CDT,29.93,69.0,92.0,0.0,,1.0,0.0,0.22,0.35,,,,66.56,29.28,29.91
G3425,05/09/2023 20:12 CDT,29.92,69.0,93.0,0.0,,0.0,0.0,0.24,0.37,,,,66.88,29.27,29.9
G3425,05/09/2023 20:22 CDT,29.91,69.0,93.0,0.0,,0.0,0.0,0.24,0.37,,,,66.88,29.26,29.89
G3425,05/09/2023 20:32 CDT,29.92,69.0,93.0,1.0,203.0,1.0,0.0,0.24,0.37,,SSW,,66.88,29.27,29.9
G3425,05/09/2023 20:42 CDT,29.92,69.0,94.0,0.0,,0.0,0.0,0.25,0.38,,,,67.19,29.27,29.9
G3425,05/09/2023 20:52 CDT,29.93,69.0,94.0,0.0,,0.0,0.0,0.25,0.38,,,,67.19,29.28,29.91
G3425,05/09/2023 21:02 CDT,29.93,69.0,94.0,0.0,,0.0,0.0,0.25,0.38,,,,67.19,29.28,29.91
G3425,05/09/2023 21:12 CDT,29.93,69.0,94.0,0.0,,0.0,0.0,0.25,0.38,,,,67.19,29.28,29.91
G3425,05/09/2023 21:22 CDT,29.94,69.0,94.0,0.0,,0.0,0.0,0.25,0.38,,,,67.19,29.29,29.92
G3425,05/09/2023 21:32 CDT,29.95,68.0,94.0,0.0,,0.0,0.0,0.25,0.38,,,,66.2,29.3,29.94
G3425,05/09/2023 21:42 CDT,29.95,69.0,94.0,0.0,,0.0,0.0,0.25,0.38,,,,67.19,29.3,29.93
G3425,05/09/2023 21:52 CDT,29.96,69.0,95.0,0.0,,1.0,0.0,0.25,0.38,,,,67.5,29.31,29.94
G3425,05/09/2023 22:02 CDT,29.95,69.0,95.0,0.0,,0.0,0.0,0.25,0.38,,,,67.5,29.3,29.93
G3425,05/09/2023 22:12 CDT,29.96,69.0,95.0,0.0,,0.0,0.0,0.25,0.38,,,,67.5,29.31,29.94
G3425,05/09/2023 22:22 CDT,29.95,69.0,95.0,0.0,,0.0,0.0,0.25,0.38,,,,67.5,29.3,29.93
G3425,05/09/2023 22:32 CDT,29.94,69.0,95.0,1.0,203.0,1.0,0.0,0.25,0.38,,SSW,,67.5,29.29,29.92
G3425,05/09/2023 22:42 CDT,29.94,69.0,95.0,1.0,23.0,2.0,0.0,0.25,0.38,,NNE,,67.5,29.29,29.92
G3425,05/09/2023 22:52 CDT,29.94,69.0,95.0,0.0,,1.0,0.0,0.25,0.38,,,,67.5,29.29,29.92
G3425,05/09/2023 23:02 CDT,29.95,69.0,95.0,0.0,,1.0,0.0,0.25,0.38,,,,67.5,29.3,29.93
G3425,05/09/2023 23:12 CDT,29.94,69.0,95.0,0.0,,1.0,0.0,0.25,0.38,,,,67.5,29.29,29.92
G3425,05/09/2023 23:22 CDT,29.94,69.0,95.0,0.0,,0.0,0.0,0.25,0.38,,,,67.5,29.29,29.92
G3425,05/09/2023 23:32 CDT,29.95,69.0,95.0,0.0,,0.0,0.0,0.25,0.38,,,,67.5,29.3,29.93
G3425,05/09/2023 23:42 CDT,29.95,69.0,95.0,0.0,,0.0,0.0,0.25,0.38,,,,67.5,29.3,29.93
G3425,05/09/2023 23:52 CDT,29.95,69.0,95.0,0.0,,0.0,0.0,0.25,0.38,,,,67.5,29.3,29.93
G3425,05/10/2023 00:02 CDT,29.95,69.0,95.0,3.0,0.0,4.0,0.0,0.25,0.38,,N,,67.5,29.3,29.93
G3425,05/10/2023 00:12 CDT,29.95,69.0,95.0,0.0,,1.0,0.0,0.25,0.38,,,,67.5,29.3,29.93
G3425,05/10/2023 00:22 CDT,29.95,70.0,96.0,0.0,,1.0,0.0,0.25,0.38,,,,68.8,29.3,29.93
G3425,05/10/2023 00:32 CDT,29.95,70.0,95.0,3.0,90.0,5.0,0.0,0.25,0.38,,E,,68.49,29.3,29.93
G3425,05/10/2023 00:42 CDT,29.95,69.0,95.0,2.0,135.0,3.0,0.0,0.25,0.38,,SE,,67.5,29.3,29.93
G3425,05/10/2023 00:52 CDT,29.95,69.0,95.0,2.0,135.0,4.0,0.0,0.25,0.38,,SE,,67.5,29.3,29.93
G3425,05/10/2023 01:02 CDT,29.95,69.0,95.0,1.0,135.0,3.0,0.0,0.25,0.0,,SE,,67.5,29.3,29.93
G3425,05/10/2023 01:12 CDT,29.96,69.0,95.0,1.0,225.0,3.0,0.0,0.25,0.0,,SW,,67.5,29.31,29.94
G3425,05/10/2023 01:22 CDT,29.95,69.0,94.0,1.0,158.0,1.0,0.0,0.25,0.0,,SSE,,67.19,29.3,29.93
G3425,05/10/2023 01:32 CDT,29.95,69.0,95.0,1.0,90.0,2.0,0.0,0.25,0.0,,E,,67.5,29.3,29.93
G3425,05/10/2023 01:42 CDT,29.94,69.0,94.0,0.0,,1.0,0.0,0.25,0.0,,,,67.19,29.29,29.92
G3425,05/10/2023 01:52 CDT,29.95,69.0,94.0,1.0,113.0,2.0,0.0,0.25,0.0,,ESE,,67.19,29.3,29.93
G3425,05/10/2023 02:02 CDT,29.94,69.0,94.0,1.0,68.0,3.0,0.0,0.25,0.0,,ENE,,67.19,29.29,29.92
G3425,05/10/2023 02:12 CDT,29.93,68.0,94.0,1.0,90.0,2.0,0.0,0.25,0.0,,E,,66.2,29.28,29.92
G3425,05/10/2023 02:22 CDT,29.93,68.0,94.0,0.0,,0.0,0.0,0.25,0.0,,,,66.2,29.28,29.92
G3425,05/10/2023 02:32 CDT,29.93,68.0,94.0,1.0,113.0,2.0,0.0,0.25,0.0,,ESE,,66.2,29.28,29.92
G3425,05/10/2023 02:42 CDT,29.92,68.0,93.0,0.0,,0.0,0.0,0.25,0.0,,,,65.89,29.27,29.91
G3425,05/10/2023 02:52 CDT,29.92,68.0,94.0,0.0,,0.0,0.0,0.25,0.0,,,,66.2,29.27,29.91
G3425,05/10/2023 03:02 CDT,29.91,68.0,94.0,0.0,,0.0,0.0,0.25,0.0,,,,66.2,29.26,29.9
G3425,05/10/2023 03:12 CDT,29.91,68.0,94.0,1.0,68.0,2.0,0.0,0.25,0.0,,ENE,,66.2,29.26,29.9
G3425,05/10/2023 03:22 CDT,29.91,68.0,94.0,0.0,,2.0,0.0,0.25,0.0,,,,66.2,29.26,29.9
G3425,05/10/2023 03:32 CDT,29.91,68.0,94.0,2.0,90.0,2.0,0.0,0.25,0.0,,E,,66.2,29.26,29.9
G3425,05/10/2023 03:42 CDT,29.91,67.0,94.0,2.0,68.0,3.0,0.0,0.25,0.0,,ENE,,65.2,29.26,29.9
G3425,05/10/2023 03:52 CDT,29.91,67.0,94.0,2.0,90.0,3.0,0.0,0.25,0.0,,E,,65.2,29.26,29.9
G3425,05/10/2023 04:02 CDT,29.91,67.0,94.0,1.0,0.0,2.0,0.0,0.25,0.0,,N,,65.2,29.26,29.9
G3425,05/10/2023 04:12 CDT,29.9,67.0,94.0,0.0,,1.0,0.0,0.25,0.0,,,,65.2,29.25,29.89
G3425,05/10/2023 04:22 CDT,29.9,67.0,94.0,1.0,0.0,2.0,0.0,0.25,0.0,,N,,65.2,29.25,29.89
G3425,05/10/2023 04:32 CDT,29.9,67.0,94.0,1.0,0.0,2.0,0.0,0.25,0.0,,N,,65.2,29.25,29.89
G3425,05/10/2023 04:42 CDT,29.9,67.0,94.0,0.0,,1.0,0.0,0.25,0.0,,,,65.2,29.25,29.89
G3425,05/10/2023 04:52 CDT,29.91,67.0,94.0,1.0,0.0,2.0,0.0,0.25,0.0,,N,,65.2,29.26,29.9
G3425,05/10/2023 05:02 CDT,29.92,67.0,94.0,1.0,0.0,1.0,0.0,0.25,0.0,,N,,65.2,29.27,29.91
G3425,05/10/2023 05:12 CDT,29.92,67.0,94.0,3.0,0.0,4.0,0.0,0.25,0.0,,N,,65.2,29.27,29.91
G3425,05/10/2023 05:23 CDT,29.92,67.0,94.0,1.0,0.0,2.0,0.0,0.25,0.0,,N,,65.2,29.27,29.91
G3425,05/10/2023 05:32 CDT,29.91,67.0,95.0,3.0,0.0,4.0,0.0,0.25,0.0,,N,,65.51,29.26,29.9
G3425,05/10/2023 05:42 CDT,29.91,67.0,94.0,1.0,338.0,2.0,0.0,0.25,0.0,,NNW,,65.2,29.26,29.9
G3425,05/10/2023 05:52 CDT,29.91,67.0,94.0,1.0,0.0,2.0,0.0,0.25,0.0,,N,,65.2,29.26,29.9
G3425,05/10/2023 06:02 CDT,29.9,67.0,94.0,2.0,0.0,3.0,0.0,0.25,0.0,,N,,65.2,29.25,29.89
G3425,05/10/2023 06:12 CDT,29.9,67.0,94.0,0.0,,1.0,0.0,0.25,0.0,,,,65.2,29.25,29.89
G3425,05/10/2023 06:22 CDT,29.9,67.0,94.0,1.0,0.0,2.0,0.0,0.25,0.0,,N,,65.2,29.25,29.89
G3425,05/10/2023 06:32 CDT,29.9,67.0,94.0,1.0,315.0,2.0,0.0,0.25,0.0,,NW,,65.2,29.25,29.89
G3425,05/10/2023 06:42 CDT,29.91,67.0,94.0,0.0,,1.0,0.0,0.25,0.0,,,,65.2,29.26,29.9
G3425,05/10/2023 06:52 CDT,29.92,67.0,94.0,0.0,,2.0,0.0,0.25,0.0,,,,65.2,29.27,29.91
G3425,05/10/2023 07:02 CDT,29.92,67.0,94.0,2.0,23.0,2.0,0.0,0.25,0.0,,NNE,,65.2,29.27,29.91
G3425,05/10/2023 07:12 CDT,29.91,67.0,94.0,1.0,23.0,2.0,5.0,0.25,0.0,,NNE,,65.2,29.26,29.9
G3425,05/10/2023 07:22 CDT,29.91,67.0,94.0,2.0,0.0,3.0,8.0,0.25,0.0,,N,,65.2,29.26,29.9
G3425,05/10/2023 07:32 CDT,29.92,67.0,95.0,2.0,0.0,3.0,12.0,0.25,0.0,,N,,65.51,29.27,29.91
G3425,05/10/2023 07:42 CDT,29.93,67.0,95.0,1.0,45.0,1.0,7.0,0.25,0.0,,NE,,65.51,29.28,29.92
G3425,05/10/2023 07:52 CDT,29.92,67.0,95.0,4.0,0.0,5.0,32.0,0.25,0.0,,N,,65.51,29.27,29.91
G3425,05/10/2023 08:02 CDT,29.92,67.0,95.0,3.0,0.0,5.0,49.0,0.25,0.0,,N,,65.51,29.27,29.91
G3425,05/10/2023 08:12 CDT,29.93,67.0,94.0,3.0,0.0,4.0,28.0,0.25,0.0,,N,,65.2,29.28,29.92
G3425,05/10/2023 08:22 CDT,29.93,67.0,94.0,4.0,0.0,5.0,26.0,0.25,0.0,,N,,65.2,29.28,29.92
G3425,05/10/2023 08:32 CDT,29.93,67.0,94.0,2.0,23.0,3.0,33.0,0.25,0.0,,NNE,,65.2,29.28,29.92
G3425,05/10/2023 08:42 CDT,29.93,67.0,94.0,3.0,0.0,5.0,32.0,0.25,0.0,,N,,65.2,29.28,29.92
G3425,05/10/2023 08:52 CDT,29.93,67.0,94.0,2.0,0.0,3.0,26.0,0.25,0.0,,N,,65.2,29.28,29.92
G3425,05/10/2023 09:02 CDT,29.93,67.0,94.0,1.0,293.0,2.0,12.0,0.25,0.0,,WNW,,65.2,29.28,29.92
G3425,05/10/2023 09:12 CDT,29.93,68.0,94.0,1.0,23.0,2.0,37.0,0.31,0.06,,NNE,,66.2,29.28,29.92
G3425,05/10/2023 09:22 CDT,29.93,68.0,94.0,0.0,,1.0,107.0,0.31,0.06,,,,66.2,29.28,29.92
G3425,05/10/2023 09:32 CDT,29.93,68.0,94.0,1.0,338.0,2.0,83.0,0.32,0.07,,NNW,,66.2,29.28,29.92
G3425,05/10/2023 09:42 CDT,29.94,68.0,94.0,1.0,338.0,1.0,45.0,0.33,0.08,,NNW,,66.2,29.29,29.93
G3425,05/10/2023 09:52 CDT,29.93,68.0,95.0,0.0,,0.0,132.0,0.33,0.08,,,,66.5,29.28,29.92
G3425,05/10/2023 10:02 CDT,29.94,69.0,95.0,2.0,68.0,3.0,216.0,0.33,0.08,,ENE,,67.5,29.29,29.92
G3425,05/10/2023 10:12 CDT,29.94,70.0,95.0,2.0,0.0,4.0,494.0,0.33,0.08,,N,,68.49,29.29,29.92
G3425,05/10/2023 10:22 CDT,29.94,70.0,93.0,1.0,315.0,2.0,269.0,0.33,0.08,,NW,,67.87,29.29,29.92
G3425,05/10/2023 10:32 CDT,29.94,70.0,92.0,0.0,,1.0,165.0,0.34,0.09,,,,67.56,29.29,29.92
G3425,05/10/2023 10:42 CDT,29.95,70.0,92.0,1.0,0.0,2.0,253.0,0.34,0.09,,N,,67.56,29.3,29.93
G3425,05/10/2023 10:52 CDT,29.95,71.0,92.0,2.0,23.0,3.0,249.0,0.34,0.09,,NNE,,68.55,29.3,29.93
G3425,05/10/2023 11:02 CDT,29.95,71.0,91.0,1.0,90.0,2.0,260.0,0.34,0.09,,E,,68.23,29.3,29.93
G3425,05/10/2023 11:12 CDT,29.94,71.0,90.0,0.0,,1.0,155.0,0.34,0.09,,,,67.9,29.29,29.92
G3425,05/10/2023 11:22 CDT,29.94,72.0,89.0,1.0,0.0,2.0,375.0,0.34,0.09,,N,,68.56,29.29,29.92
G3425,05/10/2023 11:32 CDT,29.94,72.0,89.0,2.0,0.0,2.0,285.0,0.34,0.09,,N,,68.56,29.29,29.92
G3425,05/10/2023 11:42 CDT,29.93,72.0,88.0,3.0,0.0,4.0,357.0,0.34,0.09,,N,,68.23,29.28,29.91
G3425,05/10/2023 11:52 CDT,29.93,73.0,86.0,1.0,315.0,3.0,459.0,0.34,0.09,,NW,,68.55,29.28,29.91
G3425,05/10/2023 12:02 CDT,29.93,74.0,84.0,1.0,90.0,3.0,559.0,0.34,0.09,,E,,68.84,29.28,29.91
G3425,05/10/2023 12:12 CDT,29.93,75.0,82.0,4.0,0.0,5.99,954.0,0.34,0.09,,N,,69.11,29.28,29.91
G3425,05/10/2023 12:22 CDT,29.92,75.0,84.0,1.0,68.0,1.0,320.0,0.34,0.09,,ENE,,69.82,29.27,29.9
