agency_cd,site_no,datetime,tz_cd,141565_00060,141565_00060_cd
5s,15s,20d,6s,14n,10s
USGS,8170500,12/31/2022 20:30,CST,87.2,A
USGS,8170500,12/31/2022 20:45,CST,87.2,A
USGS,8170500,12/31/2022 21:00,CST,87.2,A
USGS,8170500,12/31/2022 21:15,CST,87.2,A
USGS,8170500,12/31/2022 21:30,CST,87.2,A
USGS,8170500,12/31/2022 21:45,CST,87.2,A
USGS,8170500,12/31/2022 22:00,CST,87.2,A
USGS,8170500,12/31/2022 22:15,CST,87.2,A
USGS,8170500,12/31/2022 22:30,CST,87.9,A
USGS,8170500,12/31/2022 22:45,CST,87.9,A
USGS,8170500,12/31/2022 23:00,CST,87.9,A
USGS,8170500,12/31/2022 23:15,CST,87.2,A
USGS,8170500,12/31/2022 23:30,CST,87.3,A
USGS,8170500,12/31/2022 23:45,CST,87.9,A
USGS,8170500,1/1/2023 0:00,CST,87.3,A
USGS,8170500,1/1/2023 0:15,CST,87.3,A
USGS,8170500,1/1/2023 0:30,CST,87.3,A
USGS,8170500,1/1/2023 0:45,CST,87.3,A
USGS,8170500,1/1/2023 1:00,CST,87.9,A
USGS,8170500,1/1/2023 1:15,CST,87.9,A
USGS,8170500,1/1/2023 1:30,CST,87.9,A
USGS,8170500,1/1/2023 1:45,CST,87.9,A
USGS,8170500,1/1/2023 2:00,CST,87.9,A
USGS,8170500,1/1/2023 2:15,CST,87.9,A
USGS,8170500,1/1/2023 2:30,CST,87.9,A
USGS,8170500,1/1/2023 2:45,CST,87.9,A
USGS,8170500,1/1/2023 3:00,CST,87.9,A
USGS,8170500,1/1/2023 3:15,CST,87.9,A
USGS,8170500,1/1/2023 3:30,CST,87.9,A
USGS,8170500,1/1/2023 3:45,CST,87.9,A
USGS,8170500,1/1/2023 4:00,CST,87.9,A
USGS,8170500,1/1/2023 4:15,CST,87.9,A
USGS,8170500,1/1/2023 4:30,CST,87.9,A
USGS,8170500,1/1/2023 4:45,CST,87.9,A
USGS,8170500,1/1/2023 5:00,CST,87.9,A
USGS,8170500,1/1/2023 5:15,CST,87.9,A
USGS,8170500,1/1/2023 5:30,CST,87.9,A
USGS,8170500,1/1/2023 5:45,CST,87.9,A
USGS,8170500,1/1/2023 6:00,CST,87.9,A
USGS,8170500,1/1/2023 6:15,CST,87.9,A
USGS,8170500,1/1/2023 6:30,CST,87.9,A
USGS,8170500,1/1/2023 6:45,CST,87.9,A
USGS,8170500,1/1/2023 7:00,CST,87.9,A
USGS,8170500,1/1/2023 7:15,CST,87.9,A
USGS,8170500,1/1/2023 7:30,CST,87.9,A
USGS,8170500,1/1/2023 7:45,CST,87.9,A
USGS,8170500,1/1/2023 8:00,CST,87.9,A
USGS,8170500,1/1/2023 8:15,CST,87.9,A
USGS,8170500,1/1/2023 8:30,CST,87.9,A
USGS,8170500,1/1/2023 8:45,CST,87.9,A
USGS,8170500,1/1/2023 9:00,CST,87.9,A
USGS,8170500,1/1/2023 9:15,CST,87.3,A
USGS,8170500,1/1/2023 9:30,CST,87.9,A
USGS,8170500,1/1/2023 9:45,CST,87.9,A
USGS,8170500,1/1/2023 10:00,CST,87.9,A
USGS,8170500,1/1/2023 10:15,CST,87.9,A
USGS,8170500,1/1/2023 10:30,CST,87.9,A
USGS,8170500,1/1/2023 10:45,CST,87.9,A
USGS,8170500,1/1/2023 11:00,CST,87.9,A
USGS,8170500,1/1/2023 11:15,CST,88.5,A
USGS,8170500,1/1/2023 11:30,CST,88.5,A
USGS,8170500,1/1/2023 11:45,CST,88.5,A
USGS,8170500,1/1/2023 12:00,CST,88.5,A
USGS,8170500,1/1/2023 12:15,CST,88.5,A
USGS,8170500,1/1/2023 12:30,CST,88.5,A
USGS,8170500,1/1/2023 12:45,CST,89.7,A
USGS,8170500,1/1/2023 13:00,CST,89.1,A
USGS,8170500,1/1/2023 13:15,CST,89.7,A
USGS,8170500,1/1/2023 13:30,CST,89.1,A
USGS,8170500,1/1/2023 13:45,CST,89.1,A
USGS,8170500,1/1/2023 14:00,CST,90.3,A
USGS,8170500,1/1/2023 14:15,CST,89.1,A
USGS,8170500,1/1/2023 14:30,CST,89.1,A
USGS,8170500,1/1/2023 14:45,CST,89.7,A
USGS,8170500,1/1/2023 15:00,CST,89.7,A
USGS,8170500,1/1/2023 15:15,CST,89.7,A
USGS,8170500,1/1/2023 15:30,CST,89.7,A
USGS,8170500,1/1/2023 15:45,CST,89.1,A
USGS,8170500,1/1/2023 16:00,CST,89.7,A
USGS,8170500,1/1/2023 16:15,CST,89.1,A
USGS,8170500,1/1/2023 16:30,CST,89.7,A
USGS,8170500,1/1/2023 16:45,CST,89.1,A
USGS,8170500,1/1/2023 17:00,CST,89.1,A
USGS,8170500,1/1/2023 17:15,CST,88.5,A
USGS,8170500,1/1/2023 17:30,CST,88.5,A
USGS,8170500,1/1/2023 17:45,CST,87.9,A
USGS,8170500,1/1/2023 18:00,CST,87.9,A
USGS,8170500,1/1/2023 18:15,CST,87.9,A
USGS,8170500,1/1/2023 18:30,CST,87.9,A
USGS,8170500,1/1/2023 18:45,CST,87.3,A
USGS,8170500,1/1/2023 19:00,CST,87.9,A
USGS,8170500,1/1/2023 19:15,CST,87.9,A
USGS,8170500,1/1/2023 19:30,CST,87.9,A
USGS,8170500,1/1/2023 19:45,CST,87.9,A
USGS,8170500,1/1/2023 20:00,CST,87.9,A
USGS,8170500,1/1/2023 20:15,CST,87.3,A
USGS,8170500,1/1/2023 20:30,CST,87.9,A
USGS,8170500,1/1/2023 20:45,CST,87.9,A
USGS,8170500,1/1/2023 21:00,CST,87.9,A
USGS,8170500,1/1/2023 21:15,CST,87.3,A
USGS,8170500,1/1/2023 21:30,CST,87.9,A
USGS,8170500,1/1/2023 21:45,CST,87.9,A
USGS,8170500,1/1/2023 22:00,CST,87.9,A
USGS,8170500,1/1/2023 22:15,CST,87.9,A
USGS,8170500,1/1/2023 22:30,CST,87.9,A
USGS,8170500,1/1/2023 22:45,CST,87.9,A
USGS,8170500,1/1/2023 23:00,CST,87.9,A
USGS,8170500,1/1/2023 23:15,CST,87.9,A
USGS,8170500,1/1/2023 23:30,CST,87.9,A
USGS,8170500,1/1/2023 23:45,CST,87.9,A
USGS,8170500,1/2/2023 0:00,CST,87.9,A
USGS,8170500,1/2/2023 0:15,CST,87.9,A
USGS,8170500,1/2/2023 0:30,CST,87.9,A
USGS,8170500,1/2/2023 0:45,CST,87.9,A
USGS,8170500,1/2/2023 1:00,CST,87.9,A
USGS,8170500,1/2/2023 1:15,CST,87.9,A
USGS,8170500,1/2/2023 1:30,CST,87.9,A
USGS,8170500,1/2/2023 1:45,CST,87.9,A
USGS,8170500,1/2/2023 2:00,CST,87.9,A
USGS,8170500,1/2/2023 2:15,CST,87.9,A
USGS,8170500,1/2/2023 2:30,CST,87.3,A
USGS,8170500,1/2/2023 2:45,CST,87.3,A
USGS,8170500,1/2/2023 3:00,CST,87.3,A
USGS,8170500,1/2/2023 3:15,CST,87.3,A
USGS,8170500,1/2/2023 3:30,CST,86.7,A
USGS,8170500,1/2/2023 3:45,CST,87.3,A
USGS,8170500,1/2/2023 4:00,CST,87.3,A
USGS,8170500,1/2/2023 4:15,CST,87.3,A
USGS,8170500,1/2/2023 4:30,CST,87.3,A
USGS,8170500,1/2/2023 4:45,CST,87.9,A
USGS,8170500,1/2/2023 5:00,CST,87.3,A
USGS,8170500,1/2/2023 5:15,CST,87.9,A
USGS,8170500,1/2/2023 5:30,CST,87.9,A
USGS,8170500,1/2/2023 5:45,CST,87.9,A
USGS,8170500,1/2/2023 6:00,CST,87.9,A
USGS,8170500,1/2/2023 6:15,CST,88.5,A
USGS,8170500,1/2/2023 6:30,CST,87.9,A
USGS,8170500,1/2/2023 6:45,CST,87.9,A
USGS,8170500,1/2/2023 7:00,CST,87.9,A
USGS,8170500,1/2/2023 7:15,CST,87.9,A
USGS,8170500,1/2/2023 7:30,CST,88.5,A
USGS,8170500,1/2/2023 7:45,CST,88.5,A
USGS,8170500,1/2/2023 8:00,CST,87.9,A
USGS,8170500,1/2/2023 8:15,CST,88.5,A
USGS,8170500,1/2/2023 8:30,CST,88.5,A
USGS,8170500,1/2/2023 8:45,CST,88.5,A
USGS,8170500,1/2/2023 9:00,CST,88.5,A
USGS,8170500,1/2/2023 9:15,CST,89.1,A
USGS,8170500,1/2/2023 9:30,CST,88.5,A
USGS,8170500,1/2/2023 9:45,CST,89.1,A
USGS,8170500,1/2/2023 10:00,CST,88.5,A
USGS,8170500,1/2/2023 10:15,CST,89.1,A
USGS,8170500,1/2/2023 10:30,CST,89.1,A
USGS,8170500,1/2/2023 10:45,CST,89.1,A
USGS,8170500,1/2/2023 11:00,CST,89.7,A
USGS,8170500,1/2/2023 11:15,CST,89.7,A
USGS,8170500,1/2/2023 11:30,CST,89.1,A
USGS,8170500,1/2/2023 11:45,CST,89.7,A
USGS,8170500,1/2/2023 12:00,CST,89.7,A
USGS,8170500,1/2/2023 12:15,CST,89.7,A
USGS,8170500,1/2/2023 12:30,CST,89.7,A
USGS,8170500,1/2/2023 12:45,CST,89.7,A
USGS,8170500,1/2/2023 13:00,CST,89.7,A
USGS,8170500,1/2/2023 13:15,CST,89.7,A
USGS,8170500,1/2/2023 13:30,CST,90.3,A
USGS,8170500,1/2/2023 13:45,CST,89.7,A
USGS,8170500,1/2/2023 14:00,CST,90.3,A
USGS,8170500,1/2/2023 14:15,CST,90.3,A
USGS,8170500,1/2/2023 14:30,CST,89.7,A
USGS,8170500,1/2/2023 14:45,CST,89.7,A
USGS,8170500,1/2/2023 15:00,CST,89.7,A
USGS,8170500,1/2/2023 15:15,CST,89.7,A
USGS,8170500,1/2/2023 15:30,CST,89.7,A
USGS,8170500,1/2/2023 15:45,CST,89.7,A
USGS,8170500,1/2/2023 16:00,CST,89.7,A
USGS,8170500,1/2/2023 16:15,CST,90.3,A
USGS,8170500,1/2/2023 16:30,CST,90.3,A
USGS,8170500,1/2/2023 16:45,CST,89.7,A
USGS,8170500,1/2/2023 17:00,CST,89.7,A
USGS,8170500,1/2/2023 17:15,CST,89.1,A
USGS,8170500,1/2/2023 17:30,CST,89.7,A
USGS,8170500,1/2/2023 17:45,CST,89.7,A
USGS,8170500,1/2/2023 18:00,CST,89.7,A
USGS,8170500,1/2/2023 18:15,CST,89.7,A
USGS,8170500,1/2/2023 18:30,CST,89.1,A
USGS,8170500,1/2/2023 18:45,CST,89.1,A
USGS,8170500,1/2/2023 19:00,CST,89.1,A
USGS,8170500,1/2/2023 19:15,CST,89.1,A
USGS,8170500,1/2/2023 19:30,CST,88.5,A
USGS,8170500,1/2/2023 19:45,CST,89.1,A
USGS,8170500,1/2/2023 20:00,CST,88.5,A
USGS,8170500,1/2/2023 20:15,CST,89.1,A
USGS,8170500,1/2/2023 20:30,CST,88.5,A
USGS,8170500,1/2/2023 20:45,CST,88.5,A
USGS,8170500,1/2/2023 21:00,CST,88.5,A
USGS,8170500,1/2/2023 21:15,CST,87.9,A
USGS,8170500,1/2/2023 21:30,CST,87.9,A
USGS,8170500,1/2/2023 21:45,CST,87.3,A
USGS,8170500,1/2/2023 22:00,CST,87.3,A
USGS,8170500,1/2/2023 22:15,CST,87.3,A
USGS,8170500,1/2/2023 22:30,CST,87.3,A
USGS,8170500,1/2/2023 22:45,CST,87.3,A
USGS,8170500,1/2/2023 23:00,CST,87.3,A
USGS,8170500,1/2/2023 23:15,CST,87.3,A
USGS,8170500,1/2/2023 23:30,CST,87.3,A
USGS,8170500,1/2/2023 23:45,CST,87.3,A
USGS,8170500,1/3/2023 0:00,CST,87.9,A
USGS,8170500,1/3/2023 0:15,CST,87.9,A
USGS,8170500,1/3/2023 0:30,CST,87.9,A
USGS,8170500,1/3/2023 0:45,CST,87.9,A
USGS,8170500,1/3/2023 1:00,CST,87.9,A
USGS,8170500,1/3/2023 1:15,CST,87.9,A
USGS,8170500,1/3/2023 1:30,CST,87.3,A
USGS,8170500,1/3/2023 1:45,CST,87.3,A
USGS,8170500,1/3/2023 2:00,CST,87.3,A
USGS,8170500,1/3/2023 2:15,CST,87.9,A
USGS,8170500,1/3/2023 2:30,CST,88.6,A
USGS,8170500,1/3/2023 2:45,CST,87.9,A
USGS,8170500,1/3/2023 3:00,CST,87.9,A
USGS,8170500,1/3/2023 3:15,CST,87.9,A
USGS,8170500,1/3/2023 3:30,CST,87.9,A
USGS,8170500,1/3/2023 3:45,CST,87.9,A
USGS,8170500,1/3/2023 4:00,CST,87.9,A
USGS,8170500,1/3/2023 4:15,CST,87.9,A
USGS,8170500,1/3/2023 4:30,CST,87.9,A
USGS,8170500,1/3/2023 4:45,CST,88.6,A
USGS,8170500,1/3/2023 5:00,CST,87.9,A
USGS,8170500,1/3/2023 5:15,CST,87.9,A
USGS,8170500,1/3/2023 5:30,CST,87.9,A
USGS,8170500,1/3/2023 5:45,CST,87.9,A
USGS,8170500,1/3/2023 6:00,CST,87.9,A
USGS,8170500,1/3/2023 6:15,CST,88,A
USGS,8170500,1/3/2023 6:30,CST,88,A
USGS,8170500,1/3/2023 6:45,CST,88,A
USGS,8170500,1/3/2023 7:00,CST,88,A
USGS,8170500,1/3/2023 7:15,CST,88,A
USGS,8170500,1/3/2023 7:30,CST,88.6,A
USGS,8170500,1/3/2023 7:45,CST,88,A
USGS,8170500,1/3/2023 8:00,CST,88,A
USGS,8170500,1/3/2023 8:15,CST,88.6,A
USGS,8170500,1/3/2023 8:30,CST,88.6,A
USGS,8170500,1/3/2023 8:45,CST,88,A
USGS,8170500,1/3/2023 9:00,CST,88.6,A
USGS,8170500,1/3/2023 9:15,CST,88,A
USGS,8170500,1/3/2023 9:30,CST,88,A
USGS,8170500,1/3/2023 9:45,CST,88,A
USGS,8170500,1/3/2023 10:00,CST,88,A
USGS,8170500,1/3/2023 10:15,CST,88,A
USGS,8170500,1/3/2023 10:30,CST,88,A
USGS,8170500,1/3/2023 10:45,CST,87.3,A
USGS,8170500,1/3/2023 11:00,CST,88,A
USGS,8170500,1/3/2023 11:15,CST,88,A
USGS,8170500,1/3/2023 11:30,CST,88.6,A
USGS,8170500,1/3/2023 11:45,CST,88,A
USGS,8170500,1/3/2023 12:00,CST,88,A
USGS,8170500,1/3/2023 12:15,CST,88,A
USGS,8170500,1/3/2023 12:30,CST,88.6,A
USGS,8170500,1/3/2023 12:45,CST,88.6,A
USGS,8170500,1/3/2023 13:00,CST,88.6,A
USGS,8170500,1/3/2023 13:15,CST,88.6,A
USGS,8170500,1/3/2023 13:30,CST,88.6,A
USGS,8170500,1/3/2023 13:45,CST,88.6,A
USGS,8170500,1/3/2023 14:00,CST,88.6,A
USGS,8170500,1/3/2023 14:15,CST,88.6,A
USGS,8170500,1/3/2023 14:30,CST,88,A
USGS,8170500,1/3/2023 14:45,CST,88.6,A
USGS,8170500,1/3/2023 15:00,CST,88,A
USGS,8170500,1/3/2023 15:15,CST,88,A
USGS,8170500,1/3/2023 15:30,CST,88.6,A
USGS,8170500,1/3/2023 15:45,CST,88.6,A
USGS,8170500,1/3/2023 16:00,CST,88,A
USGS,8170500,1/3/2023 16:15,CST,88,A
USGS,8170500,1/3/2023 16:30,CST,88,A
USGS,8170500,1/3/2023 16:45,CST,88.6,A
USGS,8170500,1/3/2023 17:00,CST,88,A
USGS,8170500,1/3/2023 17:15,CST,88,A
USGS,8170500,1/3/2023 17:30,CST,88,A
USGS,8170500,1/3/2023 17:45,CST,88,A
USGS,8170500,1/3/2023 18:00,CST,88,A
USGS,8170500,1/3/2023 18:15,CST,88,A
USGS,8170500,1/3/2023 18:30,CST,88,A
USGS,8170500,1/3/2023 18:45,CST,88,A
USGS,8170500,1/3/2023 19:00,CST,87.4,A
USGS,8170500,1/3/2023 19:15,CST,87.4,A
USGS,8170500,1/3/2023 19:30,CST,87.4,A
USGS,8170500,1/3/2023 19:45,CST,86.7,A
USGS,8170500,1/3/2023 20:00,CST,86.7,A
USGS,8170500,1/3/2023 20:15,CST,86.7,A
USGS,8170500,1/3/2023 20:30,CST,86.7,A
USGS,8170500,1/3/2023 20:45,CST,86.7,A
USGS,8170500,1/3/2023 21:00,CST,86.1,A
USGS,8170500,1/3/2023 21:15,CST,86.1,A
USGS,8170500,1/3/2023 21:30,CST,86.1,A
USGS,8170500,1/3/2023 21:45,CST,86.1,A
USGS,8170500,1/3/2023 22:00,CST,86.1,A
USGS,8170500,1/3/2023 22:15,CST,86.1,A
USGS,8170500,1/3/2023 22:30,CST,86.7,A
USGS,8170500,1/3/2023 22:45,CST,86.7,A
USGS,8170500,1/3/2023 23:00,CST,86.7,A
USGS,8170500,1/3/2023 23:15,CST,86.7,A
USGS,8170500,1/3/2023 23:30,CST,86.7,A
USGS,8170500,1/3/2023 23:45,CST,86.8,A
USGS,8170500,1/4/2023 0:00,CST,86.8,A
USGS,8170500,1/4/2023 0:15,CST,86.8,A
USGS,8170500,1/4/2023 0:30,CST,86.8,A
USGS,8170500,1/4/2023 0:45,CST,86.8,A
USGS,8170500,1/4/2023 1:00,CST,86.8,A
USGS,8170500,1/4/2023 1:15,CST,86.8,A
USGS,8170500,1/4/2023 1:30,CST,86.8,A
USGS,8170500,1/4/2023 1:45,CST,86.8,A
USGS,8170500,1/4/2023 2:00,CST,86.8,A
USGS,8170500,1/4/2023 2:15,CST,86.8,A
USGS,8170500,1/4/2023 2:30,CST,86.8,A
USGS,8170500,1/4/2023 2:45,CST,86.8,A
USGS,8170500,1/4/2023 3:00,CST,86.8,A
USGS,8170500,1/4/2023 3:15,CST,86.8,A
USGS,8170500,1/4/2023 3:30,CST,86.8,A
USGS,8170500,1/4/2023 3:45,CST,86.8,A
USGS,8170500,1/4/2023 4:00,CST,86.8,A
USGS,8170500,1/4/2023 4:15,CST,86.8,A
USGS,8170500,1/4/2023 4:30,CST,87.4,A
USGS,8170500,1/4/2023 4:45,CST,86.8,A
USGS,8170500,1/4/2023 5:00,CST,87.4,A
USGS,8170500,1/4/2023 5:15,CST,87.4,A
USGS,8170500,1/4/2023 5:30,CST,87.4,A
USGS,8170500,1/4/2023 5:45,CST,87.4,A
USGS,8170500,1/4/2023 6:00,CST,87.4,A
USGS,8170500,1/4/2023 6:15,CST,87.4,A
USGS,8170500,1/4/2023 6:30,CST,87.4,A
USGS,8170500,1/4/2023 6:45,CST,87.4,A
USGS,8170500,1/4/2023 7:00,CST,88,A
USGS,8170500,1/4/2023 7:15,CST,88,A
USGS,8170500,1/4/2023 7:30,CST,88,A
USGS,8170500,1/4/2023 7:45,CST,87.4,A
USGS,8170500,1/4/2023 8:00,CST,87.4,A
USGS,8170500,1/4/2023 8:15,CST,87.4,A
USGS,8170500,1/4/2023 8:30,CST,87.4,A
USGS,8170500,1/4/2023 8:45,CST,96.2,A
USGS,8170500,1/4/2023 9:00,CST,98.5,A
USGS,8170500,1/4/2023 9:15,CST,99,A
USGS,8170500,1/4/2023 9:30,CST,98.5,A
USGS,8170500,1/4/2023 9:45,CST,98.5,A
USGS,8170500,1/4/2023 10:00,CST,97.4,A
USGS,8170500,1/4/2023 10:15,CST,96.8,A
USGS,8170500,1/4/2023 10:30,CST,96.8,A
USGS,8170500,1/4/2023 10:45,CST,96.2,A
USGS,8170500,1/4/2023 11:00,CST,95.7,A
USGS,8170500,1/4/2023 11:15,CST,95.1,A
USGS,8170500,1/4/2023 11:30,CST,95.1,A
USGS,8170500,1/4/2023 11:45,CST,95.1,A
USGS,8170500,1/4/2023 12:00,CST,94.5,A
USGS,8170500,1/4/2023 12:15,CST,94.5,A
USGS,8170500,1/4/2023 12:30,CST,93.9,A
USGS,8170500,1/4/2023 12:45,CST,93.9,A
USGS,8170500,1/4/2023 13:00,CST,93.9,A
USGS,8170500,1/4/2023 13:15,CST,93.9,A
USGS,8170500,1/4/2023 13:30,CST,93.9,A
USGS,8170500,1/4/2023 13:45,CST,93.4,A
USGS,8170500,1/4/2023 14:00,CST,93.4,A
USGS,8170500,1/4/2023 14:15,CST,93.4,A
USGS,8170500,1/4/2023 14:30,CST,93.4,A
USGS,8170500,1/4/2023 14:45,CST,93.4,A
USGS,8170500,1/4/2023 15:00,CST,93.9,A
USGS,8170500,1/4/2023 15:15,CST,93.4,A
USGS,8170500,1/4/2023 15:30,CST,93.9,A
USGS,8170500,1/4/2023 15:45,CST,93.4,A
USGS,8170500,1/4/2023 16:00,CST,93.4,A
USGS,8170500,1/4/2023 16:15,CST,93.4,A
USGS,8170500,1/4/2023 16:30,CST,93.4,A
USGS,8170500,1/4/2023 16:45,CST,93.4,A
USGS,8170500,1/4/2023 17:00,CST,93.4,A
USGS,8170500,1/4/2023 17:15,CST,93.4,A
USGS,8170500,1/4/2023 17:30,CST,93.4,A
USGS,8170500,1/4/2023 17:45,CST,93.4,A
USGS,8170500,1/4/2023 18:00,CST,93.4,A
USGS,8170500,1/4/2023 18:15,CST,92.8,A
USGS,8170500,1/4/2023 18:30,CST,92.8,A
USGS,8170500,1/4/2023 18:45,CST,92.8,A
USGS,8170500,1/4/2023 19:00,CST,92.2,A
USGS,8170500,1/4/2023 19:15,CST,92.2,A
USGS,8170500,1/4/2023 19:30,CST,92.2,A
USGS,8170500,1/4/2023 19:45,CST,91.6,A
USGS,8170500,1/4/2023 20:00,CST,91.6,A
USGS,8170500,1/4/2023 20:15,CST,91.6,A
USGS,8170500,1/4/2023 20:30,CST,91.6,A
USGS,8170500,1/4/2023 20:45,CST,91.6,A
USGS,8170500,1/4/2023 21:00,CST,91.6,A
USGS,8170500,1/4/2023 21:15,CST,91,A
USGS,8170500,1/4/2023 21:30,CST,91.6,A
USGS,8170500,1/4/2023 21:45,CST,91,A
USGS,8170500,1/4/2023 22:00,CST,91,A
USGS,8170500,1/4/2023 22:15,CST,90.4,A
USGS,8170500,1/4/2023 22:30,CST,91,A
USGS,8170500,1/4/2023 22:45,CST,90.4,A
USGS,8170500,1/4/2023 23:00,CST,91,A
USGS,8170500,1/4/2023 23:15,CST,90.4,A
USGS,8170500,1/4/2023 23:30,CST,90.4,A
USGS,8170500,1/4/2023 23:45,CST,91,A
USGS,8170500,1/5/2023 0:00,CST,91,A
USGS,8170500,1/5/2023 0:15,CST,91,A
USGS,8170500,1/5/2023 0:30,CST,91,A
USGS,8170500,1/5/2023 0:45,CST,91,A
USGS,8170500,1/5/2023 1:00,CST,91,A
USGS,8170500,1/5/2023 1:15,CST,91,A
USGS,8170500,1/5/2023 1:30,CST,90.4,A
USGS,8170500,1/5/2023 1:45,CST,90.4,A
USGS,8170500,1/5/2023 2:00,CST,90.4,A
USGS,8170500,1/5/2023 2:15,CST,90.4,A
USGS,8170500,1/5/2023 2:30,CST,90.4,A
USGS,8170500,1/5/2023 2:45,CST,90.4,A
USGS,8170500,1/5/2023 3:00,CST,90.4,A
USGS,8170500,1/5/2023 3:15,CST,90.4,A
USGS,8170500,1/5/2023 3:30,CST,90.4,A
USGS,8170500,1/5/2023 3:45,CST,90.4,A
USGS,8170500,1/5/2023 4:00,CST,90.4,A
USGS,8170500,1/5/2023 4:15,CST,90.4,A
USGS,8170500,1/5/2023 4:30,CST,90.4,A
USGS,8170500,1/5/2023 4:45,CST,91,A
USGS,8170500,1/5/2023 5:00,CST,91,A
USGS,8170500,1/5/2023 5:15,CST,91,A
USGS,8170500,1/5/2023 5:30,CST,91,A
USGS,8170500,1/5/2023 5:45,CST,90.4,A
USGS,8170500,1/5/2023 6:00,CST,91,A
USGS,8170500,1/5/2023 6:15,CST,91,A
USGS,8170500,1/5/2023 6:30,CST,91,A
USGS,8170500,1/5/2023 6:45,CST,91,A
USGS,8170500,1/5/2023 7:00,CST,90.4,A
USGS,8170500,1/5/2023 7:15,CST,91,A
USGS,8170500,1/5/2023 7:30,CST,91,A
USGS,8170500,1/5/2023 7:45,CST,91,A
USGS,8170500,1/5/2023 8:00,CST,91,A
USGS,8170500,1/5/2023 8:15,CST,90.4,A
USGS,8170500,1/5/2023 8:30,CST,90.4,A
USGS,8170500,1/5/2023 8:45,CST,90.4,A
USGS,8170500,1/5/2023 9:00,CST,90.4,A
USGS,8170500,1/5/2023 9:15,CST,91,A
USGS,8170500,1/5/2023 9:30,CST,90.4,A
USGS,8170500,1/5/2023 9:45,CST,90.4,A
USGS,8170500,1/5/2023 10:00,CST,90.4,A
USGS,8170500,1/5/2023 10:15,CST,90.4,A
USGS,8170500,1/5/2023 10:30,CST,90.4,A
USGS,8170500,1/5/2023 10:45,CST,90.4,A
USGS,8170500,1/5/2023 11:00,CST,90.4,A
USGS,8170500,1/5/2023 11:15,CST,90.4,A
USGS,8170500,1/5/2023 11:30,CST,90.4,A
USGS,8170500,1/5/2023 11:45,CST,91,A
USGS,8170500,1/5/2023 12:00,CST,91,A
USGS,8170500,1/5/2023 12:15,CST,91,A
USGS,8170500,1/5/2023 12:30,CST,91,A
USGS,8170500,1/5/2023 12:45,CST,91,A
USGS,8170500,1/5/2023 13:00,CST,91,A
USGS,8170500,1/5/2023 13:15,CST,91,A
USGS,8170500,1/5/2023 13:30,CST,91,A
USGS,8170500,1/5/2023 13:45,CST,91,A
USGS,8170500,1/5/2023 14:00,CST,91,A
USGS,8170500,1/5/2023 14:15,CST,91,A
USGS,8170500,1/5/2023 14:30,CST,91,A
USGS,8170500,1/5/2023 14:45,CST,91,A
USGS,8170500,1/5/2023 15:00,CST,91,A
USGS,8170500,1/5/2023 15:15,CST,91.1,A
USGS,8170500,1/5/2023 15:30,CST,91.6,A
USGS,8170500,1/5/2023 15:45,CST,91.1,A
USGS,8170500,1/5/2023 16:00,CST,91.1,A
USGS,8170500,1/5/2023 16:15,CST,91.6,A
USGS,8170500,1/5/2023 16:30,CST,91.6,A
USGS,8170500,1/5/2023 16:45,CST,91.6,A
USGS,8170500,1/5/2023 17:00,CST,91.6,A
USGS,8170500,1/5/2023 17:15,CST,91.6,A
USGS,8170500,1/5/2023 17:30,CST,91.1,A
USGS,8170500,1/5/2023 17:45,CST,91.1,A
USGS,8170500,1/5/2023 18:00,CST,91.1,A
USGS,8170500,1/5/2023 18:15,CST,91.1,A
USGS,8170500,1/5/2023 18:30,CST,91.1,A
USGS,8170500,1/5/2023 18:45,CST,91.1,A
USGS,8170500,1/5/2023 19:00,CST,91.1,A
USGS,8170500,1/5/2023 19:15,CST,91.1,A
USGS,8170500,1/5/2023 19:30,CST,91.1,A
USGS,8170500,1/5/2023 19:45,CST,91.1,A
USGS,8170500,1/5/2023 20:00,CST,90.5,A
USGS,8170500,1/5/2023 20:15,CST,90.5,A
USGS,8170500,1/5/2023 20:30,CST,90.5,A
USGS,8170500,1/5/2023 20:45,CST,90.5,A
USGS,8170500,1/5/2023 21:00,CST,90.5,A
USGS,8170500,1/5/2023 21:15,CST,90.5,A
USGS,8170500,1/5/2023 21:30,CST,90.5,A
USGS,8170500,1/5/2023 21:45,CST,90.5,A
USGS,8170500,1/5/2023 22:00,CST,90.5,A
USGS,8170500,1/5/2023 22:15,CST,90.5,A
USGS,8170500,1/5/2023 22:30,CST,90.5,A
USGS,8170500,1/5/2023 22:45,CST,91.1,A
USGS,8170500,1/5/2023 23:00,CST,90.5,A
USGS,8170500,1/5/2023 23:15,CST,91.1,A
USGS,8170500,1/5/2023 23:30,CST,90.5,A
USGS,8170500,1/5/2023 23:45,CST,91.1,A
USGS,8170500,1/6/2023 0:00,CST,90.5,A
USGS,8170500,1/6/2023 0:15,CST,90.5,A
USGS,8170500,1/6/2023 0:30,CST,90.5,A
USGS,8170500,1/6/2023 0:45,CST,90.5,A
USGS,8170500,1/6/2023 1:00,CST,89.9,A
USGS,8170500,1/6/2023 1:15,CST,89.9,A
USGS,8170500,1/6/2023 1:30,CST,89.9,A
USGS,8170500,1/6/2023 1:45,CST,89.9,A
USGS,8170500,1/6/2023 2:00,CST,89.9,A
